,author.properties.name,author.type,claimReviewed,dateModified,datePublished,description,headline,image.properties.height,image.properties.url,image.properties.width,image.type,itemReviewed.properties.author.properties.name,itemReviewed.properties.author.properties.sameAs,itemReviewed.properties.author.type,itemReviewed.properties.datePublished,itemReviewed.type,reviewRating.properties.alternateName,reviewRating.properties.bestRating,reviewRating.properties.ratingValue,reviewRating.properties.worstRating,reviewRating.type,url
41,Snopes,http://schema.org/Organization,A Muslim woman entered a co-ed hair salon and demanded all the men there leave so she could take off her veil to get her hair done.,2016-09-06T21:20:55+00:00,2016-09-06T00:00:00+00:00,A Norwegian hairdresser is facing legal punishment for discriminating against a hijab-wearing woman.,Hijab Dye Job,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/09/a8.jpg?resize=600,400",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-09-06T00:00:00+00:00,http://schema.org/CreativeWork,MIXTURE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/muslim-woman-demanded-men-leave-salon-so-she-could-get-her-hair-styled/
42,Snopes,http://schema.org/Organization,Pope Francis decreed that Catholics cannot vote for Democratic presidential candidate Hillary Clinton.							See Example( s ),2016-10-21T10:47:57+00:00,2016-10-21T00:00:00+00:00,Neither Pope Francis nor any other pope decreed that Catholics cannot vote for Democratic presidential candidate Hillary Clinton.,Franciscan Bunk,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/07/clintonpope.jpg?resize=777,437",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-10-21T00:00:00+00:00,http://schema.org/CreativeWork,FALSE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/pope-forbids-catholics-from-voting-for-hillary-clinton/
43,Snopes,http://schema.org/Organization,"Donald Trump attended a hate group gathering ""snubbed"" by former GOP candidates Mitt Romney and John McCain.",2016-09-14T16:26:48+00:00,2016-09-14T00:00:00+00:00,"Donald Trump did attend the 2016 Values Voter summit, but the claim that the event was ""shunned"" by preceding GOP candidates is unfounded.",Trump Stump,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/09/donald-trump.jpg?resize=865,452",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-09-14T00:00:00+00:00,http://schema.org/CreativeWork,MIXTURE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/trump-anti-gay-shunned/
44,Snopes,http://schema.org/Organization,Michael Kors uses fur from dogs that were skinned alive in manufacturing the brand's products.							See Example( s ),2016-10-25T13:24:17+00:00,2016-10-25T00:00:00+00:00,"A since-deleted petition falsely accused the Michael Kors  brand of making items out of fur from dogs that were ""skinned alive.""",Barkin' Bag,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/10/michael-kors-skinning-dogs-alive-purse.jpg?resize=636,354",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-10-25T00:00:00+00:00,http://schema.org/CreativeWork,FALSE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/michael-kors-dog-fur-petition/
45,Snopes,http://schema.org/Organization,"A photograph shows a man with the word ""Trump"" tattooed across his forehead.",2016-10-25T12:39:38+00:00,2016-10-25T00:00:00+00:00,"A photograph of a man with the word ""Trump"" tattooed on his forehead is an old April Fool's joke.",Head Start,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/10/trump-tattoo.jpg?resize=800,452",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-10-25T00:00:00+00:00,http://schema.org/CreativeWork,FALSE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/trump-forehead-tattoo/
46,Snopes,http://schema.org/Organization,"Minecraft has a newly-discovered ""sex mod"" of which parents should be aware and exercise caution (or restrict the game from their children entirely).",2016-10-25T11:57:43+00:00,2016-10-25T00:00:00+00:00,"Parental pearl-clutching about Minecraft ""sex mods"" is largely based on misinformation about the popular game.",Parental Misguidance,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/10/minecraft-sex-mod.jpg?resize=610,452",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-10-25T00:00:00+00:00,http://schema.org/CreativeWork,MOSTLY FALSE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/minecraft-sex-mods/
47,Snopes,http://schema.org/Organization,Satellite images of hexagon-shaped holes in clouds above the Bermuda Triangle prove that large blasts of sinking air are the cause of mysterious shipwrecks and plane crashes in the area.,2016-10-25T07:35:25+00:00,2016-10-25T00:00:00+00:00,"A perfect storm of sensationalist, ratings-driven science TV, and extremely lazy click-driven journalism resulted in a viral story that explains literally nothing about the “Bermuda Triangle”.",The Bermuda Hexagon,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/10/Hexagon-clouds-over-the-Bermuda-Triange.jpg?resize=615,410",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-10-25T00:00:00+00:00,http://schema.org/CreativeWork,FALSE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/scientists-solve-bermuda-triangle/
48,Snopes,http://schema.org/Organization,"6,000 Muslim migrants with forged papers were captured trying to cross the U.S.-Mexico border.",2016-10-24T17:48:20+00:00,2016-10-24T00:00:00+00:00,"A claim that 6,000 Muslim migrants were captured at the U.S.-Mexico border with forged papers is unsubstantiated.",Border Cajole,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/10/border1.jpg?resize=640,427",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-10-24T00:00:00+00:00,http://schema.org/CreativeWork,MOSTLY FALSE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/6000-muslims-caught-border/
49,Snopes,http://schema.org/Organization,The Supreme Court has upheld former Vice President Dick Cheney's sentence of 20 years in prison on charges related to war crimes.							See Example( s ),2016-10-24T14:29:53+00:00,2016-10-24T00:00:00+00:00,"The Huffington Post published a satirical item set in the future about Dick Cheney's being sentenced to 20 years in prison for war crimes, confusing some readers.",Dick (Ball and) Cheney,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/10/Supreme-Court-Confirms-20-Year-Prison-Sentence-For-Ex-VP-Dick-Cheney.jpg?resize=628,314",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-10-24T00:00:00+00:00,http://schema.org/CreativeWork,FALSE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/supreme-court-confirms-20-year-prison-sentence-for-ex-vp-dick-cheney/
50,Snopes,http://schema.org/Organization,Hillary Clinton's campaign manager Robby Mook deleted most of his tweets due to an FBI investigation.							See Example( s ),2016-10-29T09:07:08+00:00,2016-10-29T00:00:00+00:00,"A disreputable web site spread a baseless rumor holding that Hillary Clinton's campaign manager Robby Mook deleted all of of his tweets because he was ""spooked"" by an FBI investigation.",Mook Spooked,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/09/a30.jpg?resize=600,400",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-10-29T00:00:00+00:00,http://schema.org/CreativeWork,FALSE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/spooked-clinton-campaign-manager-deleted-tweets/
51,Snopes,http://schema.org/Organization,40 million Russians conducted drills for an imminent nuclear strike.							See Example( s ),2016-10-04T19:42:29+00:00,2016-10-04T00:00:00+00:00,"The drills were part of a disaster exercise, not an indication of an imminent nuclear war.",The Russians Are... Just Practicing,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/10/a2.jpg?resize=600,434",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-10-04T00:00:00+00:00,http://schema.org/CreativeWork,MIXTURE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/russians-drill-nuclear-strike/
52,Snopes,http://schema.org/Organization,Dogs and wolves are genetically 99.9% identical.,2016-10-28T14:09:22+00:00,2016-10-28T00:00:00+00:00,"Domestic dogs split from their wild counterpart, the grey wolf, quite recently by evolutionary timescales. As such, the two animals are remarkably similar from a genetic standpoint.",Never Cry Doge,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/10/Screen-Shot-2016-10-28-at-10.49.38-AM.png?resize=742,452",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-10-28T00:00:00+00:00,http://schema.org/CreativeWork,TRUE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/dogs-99-percent-wolf/
53,Snopes,http://schema.org/Organization,A picture of a man with his head split open documents the effect of marijuana use.							See Example( s ),2016-10-27T17:56:11+00:00,2016-10-27T00:00:00+00:00,"A picture circulating online uses a picture of actor Steven Yeun while advising, ""Say no to drugs, people.""",The Walking Pothead,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/10/Screen-Shot-2016-10-27-at-5.52.13-PM.png?resize=865,452",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-10-27T00:00:00+00:00,http://schema.org/CreativeWork,FALSE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/fake-anti-marijuana-picture-rips-off-walking-dead-producer/
54,Snopes,http://schema.org/Organization,"An image shows a Muslim child bride in Germany, proving Germany is submitting to ""Sharia law.""",2016-10-28T14:37:52+00:00,2016-10-28T00:00:00+00:00,"There is no proof an image showing a white-clad little girl is a ""child bride,"" or that Germany is allowing children to marry in accordance with supposed Sharia law.",Bridal Tales,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/10/a37.jpg?resize=600,377",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-10-28T00:00:00+00:00,http://schema.org/CreativeWork,FALSE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/germany-allows-child-marriages/
55,Snopes,http://schema.org/Organization,Marijuana legalization has led to an increase in crime and fatalities all over Colorado.							See Example( s ),2016-11-02T13:49:29+00:00,2016-11-02T13:49:29+00:00,Denver District Attorney Mitchell Morrissey published a letter painting a bleak picture of marijuana for an anti-legalization campaign.,Rocky Mountain Reefer Madness,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/marijuana.jpg?resize=800,418",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,1970-01-01T00:00:00+00:00,http://schema.org/CreativeWork,UNPROVEN,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/marijuana-responsible-colorado-crime-increase/
56,Snopes,http://schema.org/Organization,A groundbreaking study showing that algae can draw an alternative source of energy from other plants suggests that humans might be able to draw energy from each other in a similar way.							See Example( s ),2016-11-02T13:28:23+00:00,2016-11-02T00:00:00+00:00,Viral claims about humans’ ability to sense and feed off of one another’s emotional energy are the result of a comically tortured reading of a groundbreaking study about algae.,Metaphysical Metabolism,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/pexels-photo-133749.jpeg?resize=865,452",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-11-02T00:00:00+00:00,http://schema.org/CreativeWork,FALSE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/study-suggests-humans-can-literally-feed-off-each-others-energy/
57,Snopes,http://schema.org/Organization,"Hillary Clinton refused to exit her vehicle at an event in Florida after the crowd started chanting ""lock her up.""",2016-11-02T13:16:39+00:00,2016-11-02T00:00:00+00:00,"A Facebook post claiming that Hillary Clinton had cancelled a campaign event due to chants of ""lock her up"" was shared as genuine news.",Shut Her Up?,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/clinton-rally.jpg?resize=865,452",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-11-02T00:00:00+00:00,http://schema.org/CreativeWork,FALSE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/clinton-cancels-rally-due-to-lock-her-up-chants/
58,Snopes,http://schema.org/Organization,Drummer Ginger Baker sodomized a burglar with his cane after catching him in his house.,2016-11-02T12:35:41+00:00,2016-11-02T00:00:00+00:00,A story that drummer Ginger Baker sodomized a hapless burglar with his cane came from a satirical web site.,Moonshine of Your Love,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/Ginger_Baker_19801.jpg?resize=865,452",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-11-02T00:00:00+00:00,http://schema.org/CreativeWork,FALSE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/ginger-baker-beats-burglars-senseless-sodomizes-one-with-walking-stick/
59,Snopes,http://schema.org/Organization,The NYPD is investigating and building a case against Bill Clinton pertaining to an underage sex ring.,2016-11-02T11:03:24+00:00,2016-11-02T00:00:00+00:00,A fake news site seized upon news of an FBI investigation to falsely claim Bill Clinton was implicated in an underage sex ring.,Ring of Untruth,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/10/bill-clinton1.jpg?resize=865,452",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-11-02T00:00:00+00:00,http://schema.org/CreativeWork,FALSE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/clinton-underage-sex-ring/
60,Snopes,http://schema.org/Organization,A list cites instances proving voter fraud in the 2012 U.S. presidential election.							See Example( s ),2016-08-02T06:10:58+00:00,2013-01-07T00:00:00+00:00,A list of instances supposedly proving voter fraud in the 2012 U.S. presidential election only demonstrates that some people are really bad at math.,2012 Voter Fraud,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2015/05/voterfraud.jpg?resize=699,320",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2013-01-07T00:00:00+00:00,http://schema.org/CreativeWork,FALSE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/politics/ballot/2012fraud.asp
61,Snopes,http://schema.org/Organization,"Hillary Clinton is disqualified from holding the office of President under the provisions of U.S. Code Title 18, Section 2071.							See Example( s )",2016-05-27T10:14:44+00:00,2016-05-27T00:00:00+00:00,"A chain message claims that Hillary Clinton is disqualified from holding public office under U.S. Code Title 18, Section 2071, but the application of that law to her is doubtful.",Don't Forget to Strip Your Server,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/hillary-clinton-disqualified.jpg?resize=865,452",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-05-27T00:00:00+00:00,http://schema.org/CreativeWork,MOSTLY FALSE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/hillary-clinton-disqualified/
62,Snopes,http://schema.org/Organization,The Amish Brotherhood have endorsed Donald Trump for president.,2016-10-27T12:37:33+00:00,2016-10-27T00:00:00+00:00,"A hoax news article reported that ""millions"" of Amish people were throwing their support behind Donald Trump in the 2016 presidential election.",Amish Wish,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/10/amish.jpg?resize=865,452",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-10-27T00:00:00+00:00,http://schema.org/CreativeWork,FALSE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/amish-trump-presidential-victory/
63,Snopes,http://schema.org/Organization,Chattanooga-area NBC affiliate WRCB inadvertently exposed the rigging of 2016 election results in Hillary Clinton's favor.							See Example( s ),2016-11-07T12:39:35+00:00,2016-11-05T00:00:00+00:00,"In what is becoming a common pre-election conspiracy-driving glitch, an NBC affiliate's software test was interpreted as evidence election results were rigged.",The Fix's Din,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/nbc-accidentally-posts-election-results-week-early.jpg?resize=768,388",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-11-05T00:00:00+00:00,http://schema.org/CreativeWork,MOSTLY FALSE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/nbc-accidentally-posts-election-results-a-week-early/
64,Snopes,http://schema.org/Organization,Al Capone said that the United States wouldn't elect a woman president until the Chicago Cubs won the World Series.							See Example( s ),2016-11-08T13:14:44+00:00,2016-11-08T00:00:00+00:00,A quote ostensibly uttered by notorious gangster Al Capone about electing a woman president when the Chicago Cubs win the World Series is fake.,"Cubs Win, the Woman's In",452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/al-capone.jpg?resize=865,452",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-11-08T00:00:00+00:00,http://schema.org/CreativeWork,FALSE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/al-capone-woman-president/
65,Snopes,http://schema.org/Organization,"A van full of ""illegals"" traveled from voting booth to voting booth in Arizona in order to vote (illegally) for Hillary Clinton.",2016-11-08T08:53:15+00:00,2016-11-08T00:00:00+00:00,"Fake ""voter fraud"" stories showed up early and often during 2016's general election.",Voter Van,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/voterfraud.jpg?resize=865,452",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-11-08T00:00:00+00:00,http://schema.org/CreativeWork,FALSE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/van-full-of-illegals-shows-up-to-vote-clinton-at-six-polling-places/
66,Snopes,http://schema.org/Organization,BBC's Carol Kirkwood used a curse word to describe the weather.							See Example( s ),2016-11-13T12:55:21+00:00,2016-01-22T00:00:00+00:00,Reports that that BBC's Carol Kirkwood used a curse word to describe the weather are fake news.,Scold Outside,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/bbc-carol-kirkwood.jpg?resize=608,342",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-01-22T00:00:00+00:00,http://schema.org/CreativeWork,FALSE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/bbc-weather-reporter-cursed/
67,Snopes,http://schema.org/Organization,A list of 'Which Side of the Fence?' entries originated with comedian Jeff Foxworthy.							See Example( s ),2013-10-08T21:13:30+00:00,2013-01-29T00:00:00+00:00,Did a list of 'Which Side of the Fence' entries originate with comedian Jeff Foxworthy?,Which Side of the Fence?,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2013/10/Screen-Shot-2016-11-13-at-11.54.53-AM.png?resize=764,452",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2013-01-29T00:00:00+00:00,http://schema.org/CreativeWork,FALSE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/politics/humor/fence.asp
68,Snopes,http://schema.org/Organization,Former Monty Python member John Cleese penned a satirical piece announcing the revocation of America's independence for failure to elect a competent president.							See Example( s ),2016-11-13T10:09:10+00:00,2003-04-21T00:00:00+00:00,Former Monty Python member John Cleese did not pen a satirical piece announcing the revocation of America's independence for failure to elect a competent president.,Revocation of Independence,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2013/08/cleese.jpg?resize=600,360",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2003-04-21T00:00:00+00:00,http://schema.org/CreativeWork,MISATTRIBUTED,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/politics/soapbox/revocation.asp
69,Snopes,http://schema.org/Organization,A woman set her husband on fire for molesting their daughter.,2016-11-12T19:14:13+00:00,2016-11-12T00:00:00+00:00,An genuine news story from 2014 is often shared along with a series of unrelated images.,You're Fired,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/pexels-photo.jpg?resize=865,452",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-11-12T00:00:00+00:00,http://schema.org/CreativeWork,MIXTURE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/woman-sets-her-husband-on-fire-for-raping-daughter/
70,Snopes,http://schema.org/Organization,Anti-Trump protesters beat a homeless veteran to death in Philadelphia.							See Example( s ),2016-11-12T10:10:04+00:00,2016-11-12T00:00:00+00:00,A video allegedly showing anti-Trump protesters beating a man to death in Philadelphia was actually filmed in 2015 and is unrelated to the protests.,Instant Repay,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/aggravated-assault.jpg?resize=640,379",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-11-12T00:00:00+00:00,http://schema.org/CreativeWork,FALSE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/protesters-beat-homeless-veteran/
71,Snopes,http://schema.org/Organization,"A Harvard Study showed that Tibetan Monks can significantly raise the temperature of their fingers, toes and other extremities through meditation alone.",2016-11-12T14:41:34+00:00,2016-11-12T14:41:34+00:00,"A 1982 study of Tibetan practitioners of ""g-tummo"" yoga did indeed demonstrate their ability to raise the temperature of different parts of their body.",Monk-y Business,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/1394890134-3-o.jpg?resize=700,452",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,1970-01-01T00:00:00+00:00,http://schema.org/CreativeWork,TRUE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/harvard-study-confirms-tibetan-monks-can-raise-body-temperature-with-their-minds/
72,Snopes,http://schema.org/Organization,"Donald Trump announced plans to convert the USS Enterprise into a ""floating hotel and casino.""							See Example( s )",2016-11-17T17:25:48+00:00,2016-11-17T00:00:00+00:00,"A story  that Donald Trump was planning to ""repurpose"" the USS Enterprise was just another piece of military satire.",Trump Taj Mah-Hull,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/Trump-to-repurpose-USS-Enterprise-into-floating-hotel-and-casino.jpg?resize=865,452",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-11-17T00:00:00+00:00,http://schema.org/CreativeWork,FALSE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/trump-to-repurpose-uss-enterprise-into-floating-hotel-and-casino/
73,Snopes,http://schema.org/Organization,Celebrity Cruise lines released an ad saying that Donald Trump's supporters were no longer welcome on their ships.,2016-11-17T17:18:30+00:00,2016-11-17T00:00:00+00:00,"Celebrity Cruise Lines released an advertisement addressing some of Donald Trump's talking points from the 2016 presidential election, but they did not say that his supporters were not welcome.",Beyond Borders,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/Screenshot-2016-11-17-at-5.jpg?resize=865,452",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-11-17T00:00:00+00:00,http://schema.org/CreativeWork,MOSTLY FALSE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/celebrity-cruise-lines-attacks-trump-and-his-supporters-in-new-ad/
74,Snopes,http://schema.org/Organization,A majority of anti-Trump protesters did not vote in the 2016 general election.							See Example( s ),2016-11-17T14:42:27+00:00,2016-11-17T00:00:00+00:00,Articles and rumors claimed that a majority of anti-Trump demonstrators did not vote in the very election they protested.,"Boo, Don't Vote",452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/flickr-protest.jpg?resize=865,452",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-11-17T00:00:00+00:00,http://schema.org/CreativeWork,UNPROVEN,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/most-trump-protesters-didnt-vote/
75,Snopes,http://schema.org/Organization,"A Mexican supermarket chain is adding ""donations"" for a U.S.-Mexico border wall to its charges.							See Example( s )",2016-11-17T14:19:04+00:00,2016-11-17T00:00:00+00:00,A faked photograph led to accusations that Soriana markets were making customers foot the bill for one of Donald Trump's campaign promises.,Mercado de Supermentiras,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/soriana-hiper11.jpg?resize=650,393",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-11-17T00:00:00+00:00,http://schema.org/CreativeWork,FALSE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/mexican-supermarket-taking-donations-for-trump-border-wall/
76,Snopes,http://schema.org/Organization,A Rutgers University professor was forced into a psychological evaluation due to political tweets.,2016-11-17T14:03:32+00:00,2016-11-17T00:00:00+00:00,"Kevin Allred, who teaches women's and gender studies at Rutgers, said his First Amendment rights were violated when police detained him for a rhetorical tweet about shooting white people.",Psyche War,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/a17.jpg?resize=600,431",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-11-17T00:00:00+00:00,http://schema.org/CreativeWork,MIXTURE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/new-york-police-takes-rutgers-professor-for-psychological-evaluation-over-political-tweet/
77,Snopes,http://schema.org/Organization,An FBI agent investigating Hillary Clinton's use of a private e-mail server killed himself after murdering his wife.,2016-11-05T23:42:27+00:00,2016-11-05T23:42:27+00:00,Reports that an FBI agent investigating Hillary Clinton's use of a private e-mail server killed himself after murdering his wife are just fake news.,FBI Agent Suspected in Hillary Email Leaks Found Dead,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/fire.jpg?resize=640,427",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,1970-01-01T00:00:00+00:00,http://schema.org/CreativeWork,FALSE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/fbi-agent-murder-suicide/
78,Snopes,http://schema.org/Organization,Shoplifter who attempts to conceal a chicken under her hat is caught when the frozen loot renders her unconscious.							See Example( s ),2011-09-04T02:35:04+00:00,2001-02-18T00:00:00+00:00,Did a shoplifter who stashed a frozen chicken under her hat die of 'frozen brain'?,The Meathead,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2011/09/3567534343_06ee6c52ed_o-e1479839776741.jpg?resize=865,452",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2001-02-18T00:00:00+00:00,http://schema.org/CreativeWork,LEGEND,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/crime/dumdum/meathead.asp
79,Snopes,http://schema.org/Organization,"A phone number posted on a ""consumer watchdog"" site belongs to a college loan servicer.							See Example( s )",2016-11-22T08:37:15+00:00,2016-11-22T00:00:00+00:00,"We called ""EDU Loan Servicing"" after it was featured on a ""consumer watchdog"" page; it appears to be one of many scams.",Wrong Number,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/walkingdebt.jpg?resize=800,430",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-11-22T00:00:00+00:00,http://schema.org/CreativeWork,FALSE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/student-loan-forgiveness-scam/
80,Snopes,http://schema.org/Organization,"A woman pulled a Muslim woman's hijab inside a Walmart and told her, ""Go hang yourself with it around your neck.""							See Example( s )",2016-11-10T17:18:14+00:00,2016-11-10T00:00:00+00:00,A woman's uncorroborated Facebook post describing the alleged incident was shared thousands of times.,Islamophobia on Aisle Five,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/walmart1.jpg?resize=800,406",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-11-10T00:00:00+00:00,http://schema.org/CreativeWork,FALSE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/muslim-woman-told-to-hang-herself-with-hijab-at-walmart/
81,Snopes,http://schema.org/Organization,"Jellyfish and lobsters are considered biologically immortal, meaning they don’t age and will never die unless they are killed.							See Example( s )",2016-11-21T19:42:42+00:00,2016-11-21T00:00:00+00:00,"Some jellyfish do meet the definition of biologic immortality, but lobsters do not make the cut.","Mortality, Actually",452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/pexels-photo-112603.jpeg?resize=865,452",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-11-21T00:00:00+00:00,http://schema.org/CreativeWork,MIXTURE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/are-jellyfish-and-lobsters-biologically-immortal/
82,Snopes,http://schema.org/Organization,President Barack Obama signed an executive order banning all fake news outlets.,2016-11-29T16:34:14+00:00,2016-11-29T00:00:00+00:00,A story that the President is banning all fake news came from — you guessed it — a fake news site.,Execu-Fib Order,452,"https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/30192882505_e719e7c572_b.jpg?resize=865,452",865,http://schema.org/ImageObject,Internet,,http://schema.org/Organization,2016-11-29T00:00:00+00:00,http://schema.org/CreativeWork,FALSE,-1,-1,-1,http://schema.org/Rating,https://www.snopes.com/in-wake-of-election-obama-passes-executive-order-banning-all-fake-news-outlets/
